Run,Program Version,Time Started (UTC),Minutes Spent,Points,desirability_options,identification_options,openness_score,conscientiousness_score,honesty_score,Position,passed_quiz,"So, which of the following things will you do in this first section of the survey? (3kfdaed)",I am highly intelligent. (desirability_63),"So, which of the following things will you do in this second section of the survey? (7deplab)",I usually think everything should be in its proper place. (5i0wve0),I would lie during an interview. (24sl5h9),I am usually punctual. (fk7t4rr),I am always open to trying new things. (82p7by1),I think that omitting important facts in a way that misleads people is not as bad as lying. (gd0syni),I am sometimes just a little late for things. (88faqmy),I would not pay a contractor to whom I owed money if I found a legal way to avoid paying them. (joxeo83),I am highly intelligent. (fz9zeg),I would take a loan that I had no intention of ever paying back. (z9wk2b9),I enjoy learning new concepts. (bw627yv),I don-t mind cleaning up. (9f6fevw),I would not fake numbers in a document. (fgx8age),I am a person who likes to think. (pipm1ta),I might pretend I am sick just so I can skip a day of work. (i2bbe7p),I would not plagiarize the work of another person (pretending I wrote it). (s7w7qvk),I am typically quite organized. (61zt23q),I come up with creative new ideas. (8w2y25l),"I think it-s fine to tell white lies, if they are told to make people feel better. (et6gy53)",I don-t trust intelligent people. (nfwpqlp),I think that the best people are ones who have found a balance between emotion and intellect. (a0801tz),I could definitely benefit by becoming more organized than I currently am. (dokbiny),I don-t like things to be too organized. (8b4ckde),I would exaggerate the number of hours I worked on a project in order to look better. (re8wg9m),I think that opinion is way more important than fact. (ot3i4fn),I don-t beat myself up if I show up 5 minutes late. (6adwfcn)
3781207,19,1/23/19 21:29,14.38,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",22,38,25,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,3,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,2,-2,2,1,-2,0,-2,1,-2,2,2,2,1,-2,2,2,1,-2,-1,2,1,-2,-2,-2,0
3781239,19,1/23/19 21:32,10.98,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",16,42,26,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,3,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,2,-2,2,2,-2 | -2,-2,-2,2,-2,2,2,2,2,-2,2,2,2,-2,-2,2,-2,-2,-2,-2,-2
3781204,19,1/23/19 21:29,14.73,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",-5,49,15,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,2,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,3,2,2,-2,1,2,2,2,1,1,2,0,0,2,3,3,1,2,0,0,-2,-3,1,0,0
3781225,19,1/23/19 21:31,12.58,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",-25,39,15,eplruae,1,I'll indicate how much I agree or disagree with the statements. | I'll indicate how good or bad my agreement with the statements would make me look to an employer.,3,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,2,-3,2,-2,2,-3,-2,-1,-3,-2,2,3,-3,1,2,-2,-2,-3,-2,2,1,-1,-3,-2,1
3781270,19,1/23/19 21:36,7.43,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",19,48,26,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,4,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,2,-2,3,3,-1,-2,0,2,-3,2,1,3,2,-3,3,2,3,3,-3,3,3,-2,-2,-2,-3
3781081,19,1/23/19 21:16,27.9,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",30,8,32,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,3,I'll indicate how good or bad the statements make me feel. | I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,1,-3,-1,2,-2,2,-3,2,-3,3,-1,3,3,-1,3,-1,3,-2,-2,2,3,0,-2,-2,-1
3781256,19,1/23/19 21:35,9.45,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",3,44,21,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,0,I'll click answers randomly. | I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,2,-1,3,2,-1,-1,-3,1,-3,2,2,2,2,-1,1,2,3,-2,-2,1,1,-2,-2,-1,-2
3781208,19,1/23/19 21:29,14.98,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",41,54,38,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,2,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,2,-2,1,3,-2,1,-3,3,-3,3,2,3,3,1,3,2,3,-1,-3,0,1,-3,-3,-3,1
3781245,19,1/23/19 21:33,11.28,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",55,45,39,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,0,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,0,-2,3,3,-3,-3,-3,3,-3,3,2,3,3,1,3,2,2,-3,-3,3,2,0,-3,-3,-2
3781220,19,1/23/19 21:31,13.83,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",20,43,38,eplruae,1,I'll indicate how much the statements match my own personality. | I'll indicate how good or bad my agreement with the statements would make me look to an employer.,-1,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,1,1,3,1,-3,-3,-3,3,-3,3,2,3,3,3,3,1,3,-3,-3,0,3,-3,-3,-3,-3
3781199,19,1/23/19 21:28,16.9,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",-14,29,21,eplruae,1,I'll indicate how much I agree or disagree with the statements. | I'll indicate how good or bad my agreement with the statements would make me look to an employer.,3,I'll indicate how good or bad the statements make me feel. | I'll indicate how good or bad my agreement with the statements would make me look to an employer. | I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,3,-2,2,-1,1,1,-2,1,-2,1,2,2,-1,-1,2,2,-1,1,0,1,2,-2,-2,-1,1
3781162,19,1/23/19 21:24,21.55,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",3,19,8,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,2,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,2,-1,2,0,-1,-1,-1,1,-1,1,2,2,1,-2,1,1,1,0,-2,1,0,-1,-1,-1,-1
3781157,19,1/23/19 21:23,22.6,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",38,29,19,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,3,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,-1,-1,2,3,-2,-1,-3,2,-3,3,0,3,2,1,-3,0,2,1,-3,2,1,1,-2,-1,2
3781230,19,1/23/19 21:32,13.98,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",19,40,12,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,4,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,3,-2,3,2,0,-2,0,2,-2,2,3,-3,3,-2,1,2,2,-2,-2,0,2,0,-3,2,1
3781286,19,1/23/19 21:35,10.73,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",13,38,23,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,3,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,3,-2,3,2,-2,-1,-3,2,-3,2,2,3,2,1,3,3,2,-3,-1,1,-1,0,-3,-1,1
3781261,19,1/23/19 21:35,10.78,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",13,47,35,eplruae,1,I'll indicate how much I agree or disagree with the statements. | I'll indicate how good or bad my agreement with the statements would make me look to an employer.,4,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,3,-1,2,1,0,1,-3,0,-3,2,3,2,1,-2,3,2,1,1,-3,1,2,-2,-1,-3,-1
3781292,19,1/23/19 21:39,8.45,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",-13,-2,9,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,4,I'll indicate how good or bad my agreement with the statements would make me look to an employer. | I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,1,-3,1,2,-2,2,-3,-1,-3,3,1,-2,2,1,3,2,2,-1,-3,3,2,3,0,3,-2
3781277,19,1/23/19 21:37,10.33,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",24,-11,25,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,3,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,1,-2,0,0,0,0,-2,3,-2,3,0,2,3,1,3,-3,2,0,-1,1,3,-1,-2,-2,0
3781294,19,1/23/19 21:39,8.85,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",24,42,19,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,3,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,2,-2,2,1,-1,-1,-1,2,-3,2,2,2,2,-1,3,2,2,-2,-2,2,-2,-2,-3,-1,-1
3781187,19,1/23/19 21:26,21.83,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",23,36,24,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,3,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,2,-2,0,2,-1,-2,-1,2,-3,3,2,2,2,-1,-1,2,2,0,-2,2,1,2 | -2,-2,-2,2
3781333,19,1/23/19 21:44,3.5,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",-3,-1,0,eplruae,1,I'll indicate how much I agree or disagree with the statements. | I'll indicate how good or bad my agreement with the statements would make me look to an employer.,-1,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,1,0,0,0,0,1,0,-2,-2,0,0,1,1,1,0,1,-1,-1,0,-1,-1,0,0,1,1
3781182,19,1/23/19 21:26,22.72,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",25,21,34,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,1,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,1,0,3,2,3,-2,-3,-2,-3,1,-1,3,2,2,3,2,-1,0,-2,1,-1,-2,-1,-3,2
3781218,19,1/23/19 21:30,18.57,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",37,35,21,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,4,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,0,0,2,2,-2,1,-3,1,-3,2,1,3,2,2,3,1,2,2,-3,3,1,1,0,-2,3
3781284,19,1/23/19 21:38,10.98,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",48,55,18,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,4,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,3,-2,3,3,-3,-1,-2,3,-2,3,-3,3,3,-2,3,3,3,-2,-3,3,3,-3,-1,1,3
3781280,19,1/23/19 21:38,11.38,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",-59,57,26,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,4,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,3,-3,3,-2,-3,-1,-3,3,-3,-1,3,2,-1,-2,2,3,-3,-2,-2,2,-2,-3,-2,-3,-1
3781287,19,1/23/19 21:38,11.22,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",4,5,5,eplruae,1,I'll indicate how much I agree or disagree with the statements. | I'll indicate how good or bad my agreement with the statements would make me look to an employer.,3,I'll indicate how good or bad the statements make me feel. | I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,0,0,2,-1,-1,-1,1,2,-2,1,2,-1,2,1,2,1,2,2,-1,1,1,0,1,1,2
3781248,19,1/23/19 21:33,16.47,0,"[[+4. Extremely good, 4], [+3. Very good, 3], [+2. Moderately good, 2], [+1. A little good, 1], [0. Neither good nor bad, 0], [-1. A little bad, -1], [-2. Moderately bad, -2], [-3. Very bad, -3], [-4. Extremely bad, -4]]","[[Totally agree, 3], [Agree, 2], [Somewhat agree, 1], [Neither agree nor disagree, 0], [Somewhat disagree, -1], [Disagree, -2], [Totally disagree, -3]]",4,46,16,eplruae,1,I'll indicate how good or bad my agreement with the statements would make me look to an employer.,4,I'll indicate how much I actually agree or disagree with the statements when it comes to my real personality.,3,-3,3,2,-3,-1,-3,2,-3,3,3,3,2,-3,3,2,2,-2,-2,1,1,-3,-2,1,-1
